y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11
18,57.396671,10.4303,1.7323,218.080307,30.200001,175.199997,65.997803,43.478298,1017.211182,26.6276,3
18,55.237988,9.793,-1.5041,218.622406,30.5,172.100006,65.946297,41.515099,1017.094971,26.3389,0
18,56.871754,7.8078,-0.4993,219.832993,30.200001,170.699997,59.674198,35.089199,1015.169189,26.558901,0
18,57.380424,7.3382,1.0489,219.692307,30.1,169.399994,58.3493,35.170601,1015.861328,26.6255,0
18,56.095959,8.9542,1.0487,219.826706,30.299999,168.300003,62.8302,35.724899,1013.876221,26.4555,2
20,53.454952,8.6883,1.0386,219.597107,30.5,167.199997,64.0205,29.0154,1014.59082,26.0877,2
20,52.602142,12.492,2.0872,219.601303,30.700001,166.399994,69.341599,27.129499,1012.313721,25.9632,0
20,51.365337,13.5466,2.0721,219.012207,31.1,165.199997,65.3806,24.1322,1012.996582,25.777201,0
20,49.869263,11.9047,2.0771,219.423706,31.5,164.399994,66.892097,22.2861,1011.66571,25.542999,0
20,47.383137,10.0009,3.6622,219.796799,31.9,163.399994,64.959297,21.052401,1011.951904,25.129101,0
20,46.357761,7.6231,2.1173,220.688507,32.599998,161.699997,61.750198,17.761999,1010.866516,24.948299,3
23,47.531197,7.5442,1.089,221.370193,33,160,64.829102,23.4569,1010.793274,25.1546,3
23,49.549942,9.4864,-0.448,221.522003,33.200001,158.300003,66.123703,24.070999,1008.744202,25.4916,0
23,51.6856,14.1848,-1.5041,221.985107,33.099998,156.399994,59.966999,26.1511,1008.669373,25.826,-3
20,52.123989,10.9458,-2.0268,222.303497,32.799999,155,62.1185,27.2318,1007.061401,25.892099,-5
18,51.876205,12.1501,-2.0218,222.823105,32.400002,153.699997,59.755299,30.034201,1007.662415,25.854799,-2
18,52.321507,14.9006,-1.5141,224.071701,32,152.300003,57.020401,30.233999,1006.240173,25.9216,-3
15,50.986012,11.9236,-2.54,223.597305,31.700001,151.100006,60.144501,31.6201,1006.313416,25.7188,-3
15,51.849503,11.3163,-5.1193,223.833405,31.200001,149.800003,60.101799,34.300999,1005.405518,25.8508,-2
13,57.272938,10.7197,-5.1335,223.619598,30.200001,148.600006,55.936901,36.775002,1006.829773,26.6115,-2
13,63.956779,10.3875,-5.661,224.675903,29.200001,147.699997,61.871101,41.346802,1006.047913,27.4186,-3
10,71.740501,8.4538,-6.6913,224.042007,28.1,147.300003,61.894501,40.6185,1006.763916,28.2244,-3
10,81.28315,6.1576,-4.1077,224.167694,26.799999,147.5,60.119999,43.1609,1005.478821,29.0683,0
10,87.278671,2.7207,1.5545,223.471893,26,148.300003,65.388702,42.945599,1006.081482,29.5364,0
13,87.431442,6.5579,1.5545,221.780304,20.700001,120.699997,60.8745,32.1143,1010.066528,29.5478,0
13,83.875511,6.0172,1.5545,223.026901,21,119.900002,61.885399,33.262699,1009.612183,29.2759,2
15,80.646889,5.9066,1.0386,223.000504,21.299999,119.099998,65.136398,36.165001,1008.603821,29.0161,2
15,78.531471,7.7446,0.5193,223.2211,21.5,118.5,66.790497,32.5415,1008.955627,28.8386,0
15,76.687218,8.7078,0.5194,223.142105,21.6,117.699997,71.5793,34.810001,1007.300598,28.678801,3
18,75.292122,11.2695,0.5193,223.924805,21.700001,116.900002,72.953102,43.216999,1007.144714,28.5546,3
18,74.130089,9.9042,1.0436,223.460693,21.799999,116.199997,74.673798,47.042301,1005.274292,28.448799,0
18,72.715652,12.0592,1.5511,224.208694,22,115.5,74.625504,38.643002,1006.455322,28.317101,0
18,72.634781,8.2589,2.0947,222.534805,22.299999,114.800003,73.156601,43.122002,1005.188416,28.3095,0
13,75.623558,0.8581,-0.5193,222.522797,17.9,112.699997,70.0495,35.5602,1010.367615,28.584299,0
13,75.488472,3.189,-0.5194,222.2379,17.799999,112.300003,71.996101,38.5317,1009.134216,28.572201,0
13,76.048622,4.7966,0,223.537796,17.700001,112,71.617897,34.593399,1009.469482,28.622299,0
13,76.645348,6.9392,0,222.988205,17.700001,111.699997,80.5494,41.041801,1008.050781,28.6751,2
15,77.046478,7.5925,-0.5293,223.229706,17.700001,111.5,72.3274,34.046501,1009.585571,28.7103,5
18,76.757904,11.9066,-0.5193,223.033203,17.6,111.400002,78.477798,33.255001,1007.200989,28.684999,3
18,76.697945,13.0533,-0.5292,223.859802,17.5,111.400002,75.546402,39.914398,1007.537415,28.679701,0
18,76.657509,14.2061,-1.0335,223.965393,17.4,111.400002,78.209801,35.5229,1005.246887,28.676201,0
18,76.576721,11.8084,-0.5193,223.990005,17.200001,111.400002,77.793701,31.789301,1007.914978,28.669001,0
18,76.313011,9.9166,-0.5194,222.715607,17.1,111.199997,85.876297,43.461399,1005.763916,28.6457,0
18,76.327187,4.9355,-0.5193,223.198593,17,110.900002,80.781502,39.9389,1005.823975,28.646999,0
18,76.6492,7.2988,0.5392,223.408493,16.9,110.300003,83.0821,45.776001,1003.747009,28.6754,0
18,77.561615,6.9599,1.0335,223.331604,17,109.599998,83.342598,34.425999,1005.928772,28.7551,2
20,80.603577,1.3137,-0.4993,223.179993,17.200001,108.699997,86.427299,46.2892,1004.436279,29.012501,2
20,90.514069,4.4968,-1.5242,223.967407,17.1,107.300003,84.681999,44.3661,1005.552185,29.772699,0
20,81.462662,1.6452,-2.5581,224.226501,16.799999,106,84.490799,49.244999,1003.785828,9999,0
20,73.316391,7.6187,-1.0184,223.909302,16.299999,104.900002,85.042603,55.228401,1006.485779,9999,-2
18,65.984756,6.0158,0,223.387802,16.1,104.199997,89.195099,56.548401,1004.893921,9999,-5
15,59.386276,5.8806,0,223.522095,16.1,103.699997,84.945702,58.266602,1006.154724,9999,-3
15,53.447647,9.3669,0.5293,223.854599,16.1,103.300003,88.553001,57.177101,1003.662903,9999,0
15,48.102882,9.8188,1.5411,224.227707,16.200001,103,88.352997,57.1661,1006.802429,9999,0
15,43.292591,5.545,1.0386,223.069199,16.5,103.099998,91.742302,62.781799,1005.010681,9999,0
15,38.963333,4.4056,1.0285,223.300903,16.700001,103.5,87.195999,59.522598,1006.466003,9999,0
15,35.066998,3.1796,1.0285,224.432693,16.9,103.800003,88.381104,53.082699,1004.10968,9999,0
15,31.560297,9.2761,1.5444,224.473801,17.1,104.199997,87.746101,49.334,1007.328979,9999,-2
13,28.404266,6.36,1.0386,223.174896,17.4,104.099998,87.741402,57.107201,1006.642212,9999,-2
13,25.563839,8.7854,0,223.022003,17.6,104,83.569099,49.026199,1007.623596,9999,-3
10,23.007454,10.2918,0.5093,224.096695,17.6,103.800003,87.155296,53.077702,1005.140625,9999,-3
10,20.706709,8.9013,0.5292,224.2547,17.700001,103.599998,85.962303,56.7855,1008.303284,9999,0
13,102.629517,13.3339,3.6034,222.465302,14.7,128.300003,76.936699,24.112301,1007.243713,30.573299,0
13,103.486992,11.311,3.602,221.421402,15.4,128.100006,70.7976,24.2966,1006.557373,30.625601,0
13,100.825836,12.5057,2.5763,222.927094,16.1,127.900002,70.9207,24.4181,1005.898682,30.461599,2
15,99.036964,10.3121,2.5723,222.464005,16.6,127.800003,69.395401,24.6378,1005.970215,30.3484,5
18,99.715057,12.1335,2.057,223.664001,17.1,127.699997,65.560997,25.646799,1007.247803,30.3916,5
20,98.558678,15.5161,2.5763,222.613693,17.5,127.599998,65.9086,27.0086,1006.689514,30.317699,5
23,99.504341,14.4905,3.6034,223.160995,18,127.400002,67.932602,29.7411,1006.273376,30.378201,5
25,100.399696,14.1547,3.6106,223.938599,18.700001,127.099998,69.257401,28.125799,1006.214722,30.4349,2
25,99.935371,15.8845,3.1006,224.432007,19.4,126.400002,71.456703,25.916901,1006.79541,30.4056,3
28,95.297737,13.9334,2.5823,225.338806,20,125.5,73.301498,26.094601,1005.881714,30.1036,3
28,92.460609,15.9729,2.5803,226.073105,20.5,124.800003,68.014603,28.1252,1005.993408,29.909901,2
30,90.99424,11.6026,2.0621,225.670197,21,124.300003,71.478203,26.919701,1005.339172,29.8069,2
30,90.350166,13.9382,1.5411,225.796494,21.4,123.900002,75.628197,30.586201,1005.528015,29.761,3
33,89.782257,12.0814,2.0595,225.832993,21.700001,123.599998,81.112999,35.806599,1004.82373,29.7202,5
35,89.063194,10.7812,2.0621,226.364502,22.1,123.400002,88.380898,45.720901,1003.471924,29.6681,5
38,87.606476,16.914101,2.0621,226.335693,22.5,123.300003,88.445,51.063702,1003.089111,29.5609,5
40,86.492462,15.3976,2.5723,227.111801,22.9,123.099998,86.958603,36.213402,1002.877686,29.4774,2
40,84.762703,16.5425,2.5763,225.040405,23.4,122.800003,82.799698,38.855,1002.553101,29.344999,0
40,82.733543,14.2671,4.1279,225.973495,23.9,122.5,78.645599,37.708099,1001.831726,29.1854,0
40,74.460182,9.1595,0,226.575394,24.700001,121.800003,75.875397,36.738499,1002.427979,9999,0
40,67.014168,13.8921,2.0621,227.903595,24.700001,120.800003,80.307297,35.103199,1002.288818,9999,-2
38,68.744621,12.3335,1.5545,227.536194,25.1,120.300003,78.321701,33.856098,1003.219482,27.928699,-7
33,65.971306,16.2633,1.5478,227.421707,25.4,119.800003,77.727798,41.680302,1002.509216,27.639299,-5
33,59.374176,13.9898,2.0847,227.249298,25.700001,119.300003,83.355103,49.680099,1002.777527,9999,0
33,53.436756,13.8693,-1.5344,227.495102,26.1,118.099998,86.001198,39.8703,1003.381897,9999,-5
28,48.093082,12.823,-2.0545,226.256302,25.799999,117.5,88.712196,49.940102,1003.297607,9999,-18
13,79.013306,8.9582,-3.0872,225.393997,19.200001,116.199997,75.605103,35.701302,1004.939514,28.879499,2
15,78.027336,10.1677,-3.0889,225.287796,18.6,115.699997,80.785202,33.788601,1004.097412,28.795401,2
15,77.020363,14.087,0.5194,225.379196,18,115.699997,82.733803,35.696999,1004.946472,28.708,3
18,76.852737,14.3383,1.5478,224.902496,18.1,116.300003,79.8246,34.612999,1003.948425,28.6933,3
18,77.227753,12.9296,2.0646,225.497604,18.4,116.900002,74.447098,29.3346,1003.418274,28.726101,0
18,77.774529,11.5967,1.0335,225.368103,18.799999,117.5,78.8694,32.860001,1001.92218,28.7736,0
18,78.106056,11.3603,1.0335,225.872696,19,117.900002,77.237602,25.5219,1002.498474,28.802099,2
20,78.454323,18.2092,2.0646,224.876205,19.200001,118.199997,76.7248,38.2071,1002.182129,28.832001,2
20,79.404747,19.986401,2.5823,225.835098,19.6,118.800003,73.523201,37.319599,1002.084412,28.9126,0
20,80.376625,15.2351,4.1229,225.882797,20.1,119.400002,77.953499,41.790401,1001.711792,28.9937,0
20,81.757133,18.9286,4.1204,226.5186,20.9,120,79.394402,38.993999,1002.377808,29.106899,0
20,80.946823,19.618799,2.0595,226.836594,21.700001,120.300003,77.290703,42.181801,1002.956421,29.040701,0
20,80.245705,19.514601,5.6629,226.336197,22.1,120.5,73.605301,48.6213,1002.812988,28.982901,3
23,72.221138,20.498501,5.6638,226.639801,23.200001,120.5,74.765297,53.8251,1002.945007,9999,3
23,64.999016,18.9741,4.6389,227.059204,24.299999,120.400002,77.585098,45.4473,1003.788025,9999,-3
20,66.808456,17.2554,5.1597,226.131393,25.200001,119.800003,80.795998,50.4828,1003.749207,27.728399,-3
20,60.127609,15.0569,5.1607,227.100098,26.200001,119,77.2621,49.908901,1003.648804,9999,0
20,54.114845,10.1952,3.6321,227.169495,27.200001,118.199997,81.872597,51.304901,1003.199829,9999,3
23,48.703362,11.8492,4.6456,227.560806,27.9,116.900002,80.171501,48.194302,1003.597717,9999,3
23,43.833023,6.5117,4.6334,226.526993,28.799999,116.099998,87.355499,54.634701,1002.781982,9999,-3
20,39.449718,3.1238,5.6647,227.699707,29.700001,115.800003,83.6968,46.1819,1001.888428,9999,-10
13,35.504745,2.2532,2.5723,226.998993,30.799999,115.599998,86.715103,51.983601,1000.165405,9999,-7
13,31.954271,3.6287,2.5743,227.306,31.299999,115.599998,83.845398,43.943802,1000.671082,9999,0
13,28.758844,3.6737,2.0621,226.365402,31.799999,115.599998,82.349197,43.3251,1001.030518,9999,-3
10,25.882959,5.9196,2.5743,227.639893,32.200001,115.699997,70.677299,34.368999,999.699219,9999,-3
10,23.294662,6.2201,2.5743,226.477997,32.700001,115.800003,66.708702,30.558901,999.603882,9999,0
10,20.965195,4.2147,4.1204,227.050598,33.200001,115.900002,63.3419,25.911699,1001.769897,9999,0
10,18.868675,6.97,6.1821,226.0784,34,116,60.1838,23.642,1002.830383,9999,0
13,67.822609,8.8849,0.5293,223.830902,25.5,164.699997,76.572098,37.382301,1007.495422,27.834299,2
15,66.061516,8.8556,1.5478,223.890198,25.6,165.5,74.595596,33.390999,1009.079773,27.649,2
15,64.96106,9.6868,1.5478,224.029694,25.9,165.399994,77.288399,34.644699,1007.188721,27.5298,3
18,63.935371,9.7337,1.5444,224.386307,26.200001,165.199997,86.131897,38.050701,1008.161621,27.416201,3
18,62.952637,7.4407,2.0621,223.752304,26.5,165,79.376099,30.082701,1007.134888,27.305,0
18,62.278854,2.2748,2.5783,223.766495,26.9,164.699997,75.616997,28.2994,1007.94342,27.2274,0
18,60.601418,3.0394,1.5444,224.431702,27.4,164.199997,75.637604,23.5364,1007.680176,27.028999,0
18,59.52533,5.2391,1.5512,222.954803,27.700001,163.600006,78.399803,31.9146,1009.038208,26.8976,2
20,59.019669,5.6014,1.5512,223.623093,28,163.199997,76.272301,31.2544,1006.184204,26.8347,2
20,59.192635,3.0525,3.0889,222.754807,28.299999,162.800003,71.7164,26.1061,1009.322205,26.8563,0
20,58.510101,7.2807,4.1179,223.587402,28.9,162.5,74.457703,27.4813,1008.10968,26.770599,0
20,57.052799,9.4101,6.1796,223.622696,29.700001,162.399994,76.609802,25.937599,1009.936707,26.582701,3
23,52.992149,9.9592,6.6928,222.757004,30.9,162.600006,79.3666,25.622801,1008.068726,26.0205,3
23,49.896057,9.3934,9.7816,224.090103,32.200001,162.5,81.317497,29.4921,1009.568481,25.5473,0
23,49.472301,11.7566,8.7619,224.229797,34.099998,162.199997,77.769501,39.097599,1008.466675,25.479099,0
23,45.779484,10.7637,11.3562,223.848007,35.799999,161.5,81.5821,38.586399,1009.098389,24.843599,0
23,33.813175,12.1441,9.8064,224.565201,38,160.300003,88.562401,49.184601,1008.373291,22.0086,0
23,28.691244,8.2866,9.789,224.624695,39.900002,159.199997,87.394096,46.933998,1008.187805,20.0849,0
23,25.025806,3.5445,7.7478,225.629105,41.799999,158.600006,91.432999,54.078098,1007.083801,18.083401,-3
20,23.301382,1.7389,6.2214,226.383804,43.299999,157.5,93.523697,54.295898,1009.261475,16.789101,-3
20,21.62471,1.6003,4.1317,226.298004,44.5,156.100006,90.5746,60.984699,1008.113586,15.1226,-2
18,20.459894,3.4047,2.0671,226.474396,45.299999,155.300003,91.894997,61.381001,1009.002991,13.5437,-2
18,19.948801,7.9005,1.0336,227.020798,45.700001,154.699997,89.898003,58.529598,1008.050293,12.6654,0
18,19.755009,11.0503,1.5411,227.082794,45.900002,154.5,92.202797,57.7118,1009.427002,12.2897,-3
15,19.553587,9.1995,1.5444,226.989594,46.200001,154.5,91.9039,61.321499,1007.825073,11.8684,-3
13,88.651733,5.1434,3.1023,220.211304,17.5,167.899994,46.683701,9.6552,1013.606628,29.638,2
15,89.70385,9.1235,3.1039,220.166901,18.1,166.899994,47.995399,10.0199,1011.900085,29.7145,5
18,90.11657,8.2798,3.0939,220.567902,18.700001,165.800003,46.784199,9.3657,1013.818115,29.7442,5
20,90.157997,3.2791,3.6063,221.239502,19.299999,165.100006,50.180901,9.1067,1011.59552,29.7472,5
23,89.742226,6.967,2.5763,221.444199,20,164.699997,50.950001,10.4661,1013.617371,29.7173,8
28,89.534653,6.5118,2.5763,221.576004,20.5,164.300003,53.6078,9.9339,1010.829529,29.702299,10
33,87.704536,8.9846,2.5763,222.462799,21,164.100006,56.005001,11.7954,1012.905518,29.5681,10
38,86.830635,10.4343,1.5411,222.883896,21.5,163.899994,54.616901,13.083,1011.18689,29.502899,9
42,86.14949,9.3377,2.0646,223.082901,21.799999,163.800003,54.029099,13.3807,1013.552002,29.451401,4
42,85.314545,10.519,2.0595,222.365997,22.200001,163.600006,57.6936,17.5791,1011.254211,29.3876,0
42,83.786064,10.1351,3.6034,222.292801,22.6,163.399994,54.1992,17.286699,1012.710876,29.268801,0
42,82.39241,8.5582,3.6063,223.128204,23.299999,163.300003,56.714699,20.0783,1009.812622,29.1581,-2
40,80.668701,9.2696,4.6334,222.196106,24,163,53.770599,22.575199,1011.369995,29.0179,-2
40,77.509865,8.7522,5.6656,222.664001,24.9,162.800003,57.448799,21.5802,1010.788879,28.7507,0
40,73.741791,6.7409,5.6638,222.524002,26,162.399994,56.203201,21.321501,1011.463013,28.413,0
40,69.087685,4.149,7.2084,222.696396,27.1,162.199997,60.495399,23.795601,1010.010376,27.963499,2
42,63.219448,6.0779,6.6936,222.689301,28.5,162.399994,60.500301,26.8915,1011.347717,27.3354,2
42,59.384453,4.7847,8.2459,222.059097,29.799999,162.600006,61.826199,32.458401,1010.200012,26.880199,-4
38,54.614471,4.3047,9.3315,222.058395,31.4,163.300003,66.807701,37.2393,1011.824829,26.252399,-4
38,52.309612,7.6688,10.4136,221.838501,33.200001,165.100006,64.006897,41.346298,1011.543213,25.9198,-5
33,48.848648,6.3819,14.113,221.447495,35.200001,167.5,63.816299,50.924198,1012.887024,25.377001,-5
33,37.747311,7.0643,12.5747,221.431305,37.900002,170.699997,71.683098,51.891399,1013.671875,23.118799,0
15,101.519676,5.1389,0.5293,224.380005,20,126.699997,58.237801,14.3095,1006.260315,30.5049,2
15,99.350632,9.459,1.0386,224.7229,20.1,125.800003,61.503799,17.958,1005.283081,30.368401,3
18,95.97197,10.1226,1.0436,223.935501,20.299999,125,63.010799,16.359501,1005.249084,30.1486,5
20,95.233833,11.0442,-0.4888,224.970398,20.5,124,63.895901,17.372299,1004.370789,30.0993,2
20,95.153809,10.077,0,224.676102,20.4,122.900002,75.087402,28.057699,1003.926575,30.093901,0
20,93.490379,12.4006,0,224.978195,20.4,121.5,75.643501,26.538401,1004.42627,29.981001,3
23,90.472466,10.2534,0.5397,225.499496,20.4,120.099998,81.738503,31.550501,1004.160522,29.769699,3
23,90.107414,13.1965,0,226.1819,20.5,118.800003,84.235703,34.749298,1004.11322,29.743601,2
25,91.523689,10.1188,0.5293,225.981506,20.5,117.900002,83.930397,37.018902,1003.981873,29.844299,7
30,92.615128,10.8537,1.0335,225.908096,20.6,117.300003,89.998497,34.703999,1005.791199,29.920601,8
33,93.416283,10.0787,1.5511,224.842102,20.799999,116.699997,92.539597,39.771801,1005.441711,29.975901,3
33,93.527855,14.774,1.0436,225.0047,21.1,116,89.8302,42.117699,1005.646973,29.983601,2
35,93.916245,12.2276,1.0335,224.877701,21.299999,115.199997,86.6026,43.351002,1005.017395,30.010099,2
35,95.843124,12.7003,1.5511,224.538406,21.5,114.5,80.634499,33.435299,1007.401794,30.139999,5
40,95.520798,16.1071,1.5578,223.883698,21.799999,113.800003,74.779198,39.666698,1007.012329,30.1185,10
45,85.968712,19.452999,2.6346,224.441803,22.1,112.900002,65.596901,37.085999,1007.300171,9999,12
52,77.371841,18.2363,1.5947,224.520401,22.6,110.900002,73.283798,38.410702,1006.559875,9999,-3
42,69.634651,18.5103,1.5847,224.220993,22.9,109.199997,75.786903,37.944401,1008.045471,9999,-27
25,62.671188,14.6123,1.5746,223.0923,23.200001,107.599998,82.6716,43.350601,1007.698975,9999,-19
23,56.404068,11.8133,1.0537,224.776901,23.5,106.300003,82.712601,40.0886,1008.299927,9999,-7
18,50.763657,11.692,-0.4493,223.631393,23.700001,105,86.257797,48.005699,1006.202271,9999,-8
15,97.738045,4.8095,0,222.713394,15,125,70.221703,26.2623,1008.814087,30.264601,5
18,93.634171,8.4939,2.0696,221.349594,15,123.900002,76.488899,31.625299,1007.995117,29.9909,5
20,92.352852,6.8422,3.0939,222.584198,15.4,123,75.3517,38.102402,1007.718628,29.902399,2
20,91.527779,5.6261,3.6191,221.889404,16,122.300003,73.983398,37.447102,1007.081787,29.844601,3
23,82.375,7.3171,4.1378,222.5056,16.700001,121.199997,75.903702,35.1437,1007.967407,9999,3
23,82.181427,3.497,1.5511,222.490097,17.5,119.900002,84.447197,41.012402,1006.421692,29.1411,0
23,82.013489,6.5854,1.5545,222.791,17.799999,119.199997,86.274101,42.989498,1007.03717,29.1276,-3
20,82.618065,8.0664,2.5823,222.784897,18.1,118.400002,94.375397,45.510399,1006.585571,29.176201,-3
20,85.483604,16.466101,2.5863,223.2285,18.6,117.599998,93.121597,45.480701,1008.47998,29.4006,3
23,89.514908,14.2598,4.1279,222.875198,19.1,116.699997,90.355904,44.0867,1007.920227,29.700899,3
23,91.777306,16.4923,4.1279,223.625198,19.9,115.900002,88.516403,44.6898,1008.080078,29.862101,0
23,89.937721,15.0059,2.5803,223.282593,20.700001,115.099998,81.938103,42.121201,1007.279602,29.7314,5
28,87.823967,20.258301,3.6192,222.670303,21.200001,114.400002,79.192497,43.997002,1009.099976,29.577,5
28,79.041565,17.2658,4.6812,222.297302,21.9,113.400002,79.195297,46.947498,1008.586487,9999,2
30,71.137405,15.718,1.5914,223.178894,22.799999,111.599998,81.341301,46.962601,1008.579773,9999,2
30,64.023666,12.5646,1.5813,223.461594,23.1,109.900002,84.895203,45.812302,1007.621216,9999,-10
13,91.089302,2.101,2.0595,223.205505,19.700001,147.100006,57.3367,14.0634,1006.10791,29.813601,2
15,90.034256,6.3449,4.1204,224.145599,20.1,147.199997,56.142601,15.2617,1007.931824,29.7383,5
18,87.611053,8.8819,4.1204,223.949295,20.9,147.600006,60.0844,18.368099,1006.923096,29.561199,3
18,83.55529,8.1994,4.6334,224.226395,21.700001,147.800003,61.983101,21.6201,1008.508728,29.2507,2
20,82.418434,8.658,8.2397,225.327805,22.6,147.800003,65.846603,24.4998,1006.917786,29.1602,2
20,81.26722,12.459,7.7551,224.909805,24.200001,147.399994,76.129898,40.8382,1009.130676,29.066999,3
23,77.984833,10.5365,5.2047,225.868195,25.700001,146,73.638603,29.6483,1006.715088,28.7917,3
23,72.586983,8.9969,0.5295,226.082199,26.700001,144.199997,73.9375,21.393101,1007.422607,28.305,0
23,76.329437,8.7992,0.5492,226.643707,26.799999,142.800003,75.538101,33.446899,1005.203308,28.6472,2
25,80.53231,11.0548,-1.5377,227.016006,26.9,141.399994,72.297203,24.5179,1005.637878,29.006599,2
25,81.997375,4.501,1.0386,227.400101,26.6,140.800003,75.277199,22.109301,1004.131775,29.126301,0
25,78.656822,7.4879,2.0621,226.328003,26.799999,141.800003,76.192703,30.3214,1004.934204,28.8493,3
28,77.796021,5.8774,3.602,227.597702,27.200001,142,78.006599,41.4207,1003.557373,28.7754,3
28,78.127014,0.3324,-1.0285,227.1064,27.9,141.899994,80.188797,40.531799,1004.220215,28.8039,2
30,79.277824,4.3127,-2.5662,227.391907,27.700001,141.600006,83.378197,37.197601,1002.695312,28.901899,5
33,76.076576,2.1703,0.5092,227.452301,27.200001,142.300003,77.695099,31.7556,1004.351196,28.6248,5
35,73.560921,5.2237,3.0939,227.943298,27.299999,143.100006,79.091202,34.8349,1002.97998,28.3962,7
40,71.0914,5.3107,3.0923,227.370499,27.9,143.600006,81.197403,38.785,1004.873779,28.161699,5
40,68.19709,6.5009,4.6401,226.908707,28.5,144,80.783302,39.6026,1003.617188,27.8729,-2
38,64.883011,1.6968,9.8048,227.183197,29.4,144.600006,83.416801,44.868999,1005.352173,27.5212,-5
35,66.855179,5.0684,8.7848,227.489594,31.299999,145.699997,85.073402,45.777599,1004.48938,27.733299,-3
35,67.283066,5.2707,11.3503,228.359894,33,147,84.096703,39.945599,1006.28302,27.7782,-2
33,61.457592,3.8865,16.556801,228.311905,35.200001,148.100006,89.206001,45.151699,1006.615173,27.131201,-2
33,41.985104,10.226,16.618,228.019897,38.400002,150.100006,92.678001,57.534401,1006.538025,24.098801,-3
30,26.236399,12.5467,18.609501,228.013,41.599998,152.699997,91.229401,69.322403,1005.141174,18.8323,-5
28,20.093494,20.9883,13.472,228.693893,45.200001,154.600006,96.904404,66.598099,1005.695679,12.9293,-5
25,19.076288,28.3069,9.2698,230.346405,47.799999,156.600006,87.526299,60.958698,1002.487488,10.7095,-5
23,18.94331,30.4809,4.1405,231.806198,49.599998,157,86.221703,49.5802,1000.113586,10.3351,-5
20,19.209852,25.3258,4.6691,233.335007,50.400002,158,83.691399,47.922298,997.191406,11.0605,-3
20,19.498474,15.7275,3.6666,235.5522,51.299999,159.300003,86.436501,55.0742,996.800781,11.7469,0
20,19.579708,5.3275,3.2835,235.797302,52,161,93.111702,57.222698,994.470825,11.925,0
20,19.359976,1.2901,2.2308,234.283798,52.599998,164,96.666496,69.187202,994.609009,11.4288,-2
18,19.282242,5.3248,2.7898,234.274597,53,166.800003,95.777298,85.172302,993.186584,11.2413,-2
18,19.283455,3.3703,1.7126,233.785599,53.5,170,96.889397,79.9608,994.402893,11.2443,0
18,19.183147,5.4677,-0.8419,234.805801,53.799999,172.800003,90.139397,78.203697,994.411926,10.9922,0
13,80.101685,3.5075,1.0285,224.710098,19.799999,119.099998,76.328697,30.3717,1007.433105,28.9709,2
15,79.916153,6.785,1.5511,223.918304,20,118.900002,77.047096,32.139099,1007.510315,28.9554,5
18,79.283661,6.6809,1.5512,224.773102,20.299999,118.599998,87.530098,33.1618,1006.980713,28.902399,3
18,78.66185,6.0827,1.5444,224.045898,20.6,118.199997,83.320297,42.9286,1006.173523,28.849701,0
18,77.695488,4.5484,1.0335,224.015106,20.9,117.699997,83.508598,42.375599,1007.028687,28.766701,0
18,77.300545,7.7643,1.0335,223.777893,21.1,117.300003,84.2183,47.104401,1006.45752,28.7325,0
18,76.667427,9.1365,1.0285,224.696793,21.299999,117.099998,82.592201,41.050301,1006.366089,28.677,5
23,75.958771,9.9068,1.0235,224.297195,21.5,117,84.4617,44.2388,1006.497803,28.6143,5
23,75.102188,9.2553,0.5093,224.041,21.700001,116.900002,85.680603,36.128601,1007.898682,28.537399,2
25,74.680946,14.063,0.5194,223.421204,21.799999,116.800003,83.6362,31.1322,1008.194824,28.499201,2
25,74.251892,13.7201,0.5092,224.107697,21.9,116.699997,87.649498,32.348202,1008.128784,28.459999,0
25,74.177933,14.5338,1.0336,223.927795,22,116.599998,88.768402,36.8269,1007.917419,28.453199,0
25,73.306725,15.8035,1.0336,224.172501,22.200001,116.5,87.099503,31.0439,1009.237122,28.372601,0
25,72.483665,16.670099,0.5194,223.416702,22.4,116.400002,86.760902,33.131199,1008.852722,28.2952,0
25,72.091774,15.484,0.5193,223.563797,22.5,116.300003,86.629898,36.284801,1008.761719,28.257999,0
25,71.91288,14.165,2.5863,224.323502,22.6,116.099998,82.433197,36.290401,1007.89978,28.2409,0
25,64.721596,11.0527,1.5545,224.327698,23.1,115.300003,79.2612,30.0082,1009.450928,9999,-2
13,91.462921,8.1624,1.0386,222.776993,16.5,126,65.830803,28.1653,1009.271423,29.84,3
13,90.57412,11.9593,4.1204,223.138702,16.700001,125.199997,68.3843,24.024401,1010.419617,29.777,0
13,89.928566,18.055201,7.7278,222.755402,17.5,124.800003,71.358002,23.247801,1010.431824,29.7307,0
13,89.915688,16.479799,4.1591,223.205002,19,124.199997,68.441704,21.9387,1010.177979,29.729799,0
13,87.725723,16.9487,2.6164,223.330704,19.799999,122.5,72.645897,25.055401,1009.423096,29.5697,0
13,84.296486,13.2735,0.5193,223.740402,20.299999,120.800003,76.343498,25.7248,1009.519226,29.3088,0
13,83.525452,16.0103,1.5512,223.265793,20.4,120.400002,76.973801,24.747299,1008.962524,29.248301,5
18,82.05558,16.183399,5.1477,223.852493,20.700001,120,76.9842,20.254499,1008.569397,29.131001,5
18,80.658287,11.0509,2.5823,223.360504,21.700001,120,77.831596,23.0142,1008.557922,29.017,0
